"01015890100103101102","1","1",\N,"0","0","200","3","2","0",\N,\N,"1","2","1","1","2","1","2","1","1","1","1","1","1","1","0101589010010310102"
"01015890100103102102",\N,"1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","2","4","2","1","2","2","1","1","1","1","0101589010010310202"
"01015890100103103102","1","1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101589010010310302"
"01015890100103104102",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","2","1","1","2","1","1","1","1","1","1","1","0101589010010310402"
"01015890100103105102","1","1",\N,"0","0","200","5","4","0",\N,\N,"1","2","4","2","4","1","2","2","1","2","1","1","1","1","0101589010010310502"
"01015890100103106102","1","1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","2","4","1","2","2","1","1","1","1","1","1","0101589010010310602"
"01015890100103107102",\N,"1",\N,"0","0","150","6","5","0",\N,\N,"1","2","4","1","1","1","2","2","1","2","1","1","1","1","0101589010010310702"
"01016090150303401103",\N,"1",\N,"0","0","50","2","0","0",\N,\N,"2","2","4","2","4","4","2","3","3","2","1","1","1","1","0101609015030340103"
"01016090150303402103",\N,"1",\N,"0","0","70","5","5","3",\N,\N,"4","4","4","2","1","1","2","2","1","1","7","1","1","1","0101609015030340203"
"01016090150303403103",\N,"1",\N,"0","0","100","3","2","0","2",\N,"2","4","4","5","4","1","2","2","2","2","1","1","1","1","0101609015030340303"
"01016090150303404103",\N,"1",\N,"0","0","80","4","3","0",\N,\N,"2","4","4","2","1","3","4","2","2","2","1","1","1","1","0101609015030340403"
"01016090150303405103","1","1",\N,"0","0","60","5","3","0",\N,\N,"1","2","6","2","4","1","2","2","2","2","1","1","1","1","0101609015030340503"
"01016090150303406103",\N,"1",\N,"0","0","150","4","3","0","2",\N,"2","2","4","5","4","1","2","2","2","2","1","1","1","1","0101609015030340603"
"01016090150303407103",\N,"1",\N,"0","0","40","2","1","0",\N,\N,"4","2","5","2","7","4","3","3","2","3","7","1","1","3","0101609015030340703"
"01016090170202801101","1","1",\N,"0","0","120","4","3","0",\N,\N,"1","2","5","2","1","1","2","1","1","1","3","1","1","1","0101609017020280101"
"01016090170202802101",\N,"1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101609017020280201"
"01016090170202803101",\N,"1",\N,"0","0","180","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101609017020280301"
"01016090170202804101","1","1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","2","1","1","2","1","1","1","3","1","1","1","0101609017020280401"
"01016090170202805101","1","1",\N,"0","0","100","4","3","0",\N,\N,"1","2","4","2","2","1","2","1","1","1","3","1","1","1","0101609017020280501"
"01016090170202806101",\N,"1",\N,"0","0","150","6","5","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101609017020280601"
"01016090170202807101",\N,"1",\N,"0","0","200","5","4","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101609017020280701"
"01016190210104201103",\N,"1",\N,"0","0","50","2","2","0",\N,\N,"4","2","4","2","7","3","2","3","3","3","7","1","2","3","0101619021010420103"
"01016190210104202103",\N,"1","1","0","0","250","4","3","0",\N,\N,"1","2","4","2","2","1","4","1","2","1","3","1","1","1","0101619021010420203"
"01016190210104205103",\N,"1",\N,"0","0","150","2","2","0",\N,\N,"1","2","5","2","4","1","2","1","1","1","1","1","1","1","0101619021010420503"
"01016190210104206103",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","1","4","1","2","1","1","2","1","1","1","1","0101619021010420603"
"01016190210104207103",\N,"1",\N,"0","0","120","3","2","0",\N,\N,"1","2","4","2","7","1","4","3","2","1","1","1","1","1","0101619021010420703"
"01016190210104208103",\N,"1",\N,"0","0","150","3","2","0",\N,\N,"1","2","6","2","4","1","2","1","1","2","1","1","1","1","0101619021010420803"
"01016190210104209103",\N,"1",\N,"0","0","100","2","2","0",\N,\N,"1","2","4","2","7","1","2","3","1","1","1","1","1","1","0101619021010420903"
"01016200010702801101",\N,"1",\N,"1","1","150","3","2","0",\N,\N,"1","2","1","1","2","1","6","1","1","1","1","1","1","1","0101620001070280101"
"01016200010702802101","2","1",\N,"0","0","200","5","4","0",\N,\N,"1","2","4","1","2","1","2","1","1","2","1","1","1","1","0101620001070280201"
"01016200010702803101",\N,"1",\N,"1","1","110","3","2","0",\N,\N,"1","2","1","1","1","1","1","1","1","1","1","1","1","1","0101620001070280301"
"01016200010702805101",\N,"1",\N,"0","0","200","5","2","0",\N,\N,"2","2","4","1","2","3","3","1","2","2","1","1","4","1","0101620001070280501"
"01016200010702806101","1","1",\N,"0","0","300","5","4","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101620001070280601"
"01016200010702807101",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","1","4","1","2","1","1","1","1","1","1","1","0101620001070280701"
"01016200010702808101",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","2","5","1","1","1","2","1","1","1","1","1","1","1","0101620001070280801"
"01016200020103401103","1","1",\N,"0","0","400","8","7","0",\N,\N,"1","2","4","1","1","3","4","2","2","3","1","1","1","1","0101620002010340103"
"01016200020103402103",\N,"1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","2","1","6","2","2","1","1","1","1","1","0101620002010340203"
"01016200020103403103","2","1",\N,"0","0","300","5","4","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101620002010340303"
"01016200020103404103","1","1","1","0","0","150","3","1","0",\N,\N,"1","2","5","1","2","1","1","1","2","1","1","1","1","1","0101620002010340403"
"01016200020103405103","1","1",\N,"0","0","150","3","3","0",\N,\N,"2","2","4","2","4","3","4","1","1","2","1","1","1","1","0101620002010340503"
"01016200020103406103",\N,"1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","1","2","1","2","2","1","2","1","1","1","1","0101620002010340603"
"01016200020103407103",\N,"0",\N,"0","0","60","2","2","0",\N,\N,"2","2","4","1","1","1","2","2","2","3","1","1","4","1","0101620002010340703"
"01016200050403501103","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","2","2","1","2","1","1","3","1","1","1","1","0101620005040350103"
"01016200050403503103",\N,"1",\N,"0","0","170","3","2","0",\N,\N,"1","2","1","1","1","3","4","1","1","1","1","1","1","1","0101620005040350303"
"01016200050403504103",\N,"1",\N,"0","0","100","5","4","0",\N,\N,"1","2","4","2","2","1","2","1","2","2","1","1","1","1","0101620005040350403"
"01016200050403506103","2","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","1","1","3","1","1","2","1","1","1","1","0101620005040350603"
"01016200050403508103",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","1","4","1","2","2","2","2","1","1","1","1","0101620005040350803"
"01016200050403509103",\N,"1",\N,"1","1","150","2","1","0",\N,\N,"1","2","1","1","2","3","6","1","1","1","1","1","1","1","0101620005040350903"
"01016200050403510103",\N,"1",\N,"1","1","150","2","2","0",\N,\N,"1","2","1","1","2","3","6","1","2","1","1","1","1","1","0101620005040351003"
"01016200150303201102","1","1",\N,"0","0","250","4","3","0",\N,\N,"1","2","1","1","2","1","2","1","1","1","1","1","1","1","0101620015030320102"
"01016200150303202102","1","1",\N,"0","0","350","4","3","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101620015030320202"
"01016200150303203102","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101620015030320302"
"01016200150303204102","2","1",\N,"0","0","300","6","5","0",\N,\N,"1","2","4","1","1","1","3","1","1","1","1","1","1","1","0101620015030320402"
"01016200150303205102",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","1","4","1","2","2","2","2","1","1","1","1","0101620015030320502"
"01016200150303206102","1","1",\N,"0","0","150","3","2","0",\N,\N,"1","2","1","1","1","1","1","1","1","1","1","1","1","1","0101620015030320602"
"01016200150303207102",\N,"1",\N,"0","0","250","4","3","0",\N,\N,"1","2","1","1","1","1","4","1","1","1","1","1","1","1","0101620015030320702"
"01016200190104101102","1","1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101620019010410102"
"01016200190104102102","1","1",\N,"0","0","250","7","6","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101620019010410202"
"01016200190104103102","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","3","1","1","1","1","1","1","1","1","1","1","1","0101620019010410302"
"01016200190104104102","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","5","1","1","1","3","1","1","1","1","1","1","1","0101620019010410402"
"01016200190104106102","2","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","2","1","1","1","1","1","1","1","1","1","0101620019010410602"
"01016200190104107102","1","1",\N,"0","0","300","6","5","0",\N,\N,"1","2","4","1","2","1","4","1","1","1","1","1","1","1","0101620019010410702"
"01016200190104108102",\N,"1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","2","1","1","1","1","1","1","1","1","1","0101620019010410802"
"01016290080102501101","4","1",\N,"0","0","200","8","7","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101629008010250101"
"01016290080102502101",\N,"1","1","0","0","200","4","3","0",\N,\N,"1","2","1","1","1","1","2","1","1","1","1","1","1","1","0101629008010250201"
"01016290080102503101","1","1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","1","5","1","3","1","1","1","1","1","1","1","0101629008010250301"
"01016290080102504101",\N,"1",\N,"0","0","120","3","2","0",\N,\N,"1","2","5","3","5","3","4","1","1","2","1","1","1","1","0101629008010250401"
"01016290080102505101",\N,"1",\N,"0","0","120","5","4","0",\N,\N,"1","2","1","2","5","1","3","1","1","1","1","1","1","1","0101629008010250501"
"01016290080102506101",\N,"1",\N,"0","0","50","4","3","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101629008010250601"
"01016290080102507101","1","1",\N,"0","0","200","4","3","1",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101629008010250701"
"01016290190204104102",\N,"1",\N,"0","0","80","3","2","0",\N,\N,"1","2","5","2","1","1","2","2","1","2","1","1","1","1","0101629019020410402"
"01016290190204105102",\N,"1",\N,"0","0","60","3","2","0","3","1","1","2","4","5","4","1","2","2","2","1","1","1","1","1","0101629019020410502"
"01016290190204107102","2","1",\N,"0","0","120","5","4","0",\N,\N,"1","2","3","1","1","1","4","1","1","1","1","1","1","1","0101629019020410702"
"01016290190204108102","2","1",\N,"0","0","300","5","4","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101629019020410802"
"01016290190204110102","1","1",\N,"0","0","200","5","4","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101629019020411002"
"01016690040102501101",\N,"1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","2","1","1","2","1","1","1","1","1","1","1","0101669004010250101"
"01016690040102502101",\N,"1",\N,"0","0","20","1","1","0",\N,\N,"2","4","4","2","5","5","3","2","2","2","1","1","2","1","0101669004010250201"
"01016690040102503101",\N,"1",\N,"0","0","50","2","1","0",\N,\N,"1","4","4","2","5","4","4","2","2","2","1","1","1","1","0101669004010250301"
"01016690040102504101",\N,"1",\N,"0","0","100","4","2","0",\N,\N,"1","2","5","2","5","1","4","1","1","1","1","1","1","1","0101669004010250401"
"01016690040102505101","1","1",\N,"0","0","200","5","4","0",\N,\N,"1","2","4","2","5","4","2","1","1","2","1","1","1","1","0101669004010250501"
"01016690040102506101","1","1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","2","5","4","2","1","1","1","1","1","1","1","0101669004010250601"
"01016690040102507101","1","1",\N,"0","0","50","3","2","0",\N,\N,"1","2","4","2","5","4","2","1","1","1","1","1","1","1","0101669004010250701"
"01016790090103101102","1","1","1","0","0","120","5","4","0",\N,\N,"1","2","5","1","2","1","4","2","1","2","1","1","1","1","0101679009010310102"
"01016790090103102102","2","1",\N,"0","0","600","5","3","0",\N,\N,"1","2","4","2","1","1","4","1","1","1","1","1","1","1","0101679009010310202"
"01016790090103103102",\N,"1",\N,"0","0","100","5","4","0",\N,\N,"1","2","4","1","4","1","2","2","2","2","1","1","1","1","0101679009010310302"
"01016790090103105102",\N,"1",\N,"0","0","100","5","4","0",\N,\N,"2","2","5","1","1","1","2","1","1","1","3","1","1","1","0101679009010310502"
"01016790090103106102",\N,"1",\N,"0","0","100","4","3","0",\N,\N,"1","2","4","2","1","1","4","2","2","3","1","1","1","1","0101679009010310602"
"01016790090103107102",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"2","2","4","1","7","1","4","3","2","2","1","1","1","1","0101679009010310702"
"01016790090103108102",\N,"1",\N,"0","0","100","5","2","0",\N,\N,"1","2","4","1","4","3","4","3","3","2","1","1","1","1","0101679009010310802"
"01016790150103201102","1","1",\N,"0","0","100","4","3","0",\N,\N,"1","2","4","2","4","1","2","1","1","2","1","1","1","1","0101679015010320102"
"01016790150103202102",\N,"1",\N,"0","0","300","4","2","0",\N,\N,"1","2","4","2","1","1","2","2","2","2","1","1","1","1","0101679015010320202"
"01016790150103203102","3","1",\N,"0","0","400","7","5","0",\N,\N,"1","2","4","1","1","1","2","1","1","2","1","1","1","1","0101679015010320302"
"01016790150103204102","1","1",\N,"0","0","120","2","1","0",\N,\N,"1","2","1","2","1","1","6","1","1","1","1","1","1","1","0101679015010320402"
"01016790150103205102",\N,"1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","1","1","1","2","2","3","2","1","1","1","1","0101679015010320502"
"01016790150103206102",\N,"1",\N,"0","0","150","2","2","0",\N,\N,"1","2","5","2","1","1","6","2","2","2","1","1","1","1","0101679015010320602"
"01016790150103207102",\N,"1",\N,"0","0","150","3","2","1",\N,\N,"1","2","4","2","4","1","2","3","2","2","1","1","3","1","0101679015010320702"
"01016790220102801101","1","1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","1","4","1","2","2","2","2","1","1","1","1","0101679022010280101"
"01016790220102802101",\N,"1",\N,"0","0","100","4","3","0",\N,\N,"1","4","4","1","1","1","4","3","2","2","1","1","1","2","0101679022010280201"
"01016790220102802201","1","1",\N,"0","0","50","1","1","0",\N,\N,"1","4","5","1","1","1","4","3","2","2","1","1","1","2","0101679022010280201"
"01016790220102803101","1","1","1","0","0","120","5","4","0",\N,\N,"1","2","4","2","4","3","4","2","2","2","1","1","1","1","0101679022010280301"
"01016790220102805101","1","1",\N,"0","0","150","4","3","1",\N,\N,"1","2","4","1","2","3","2","1","1","1","1","1","1","1","0101679022010280501"
"01016790220102806101",\N,"1",\N,"0","0","120","5","4","0",\N,\N,"2","2","4","1","1","3","4","3","3","1","1","1","1","1","0101679022010280601"
"01016790220102807101","1","1",\N,"0","0","100","3","2","0",\N,\N,"1","4","4","2","1","3","2","1","1","1","3","1","1","1","0101679022010280701"
"01016790220102808101","1","1",\N,"0","0","80","4","1","0",\N,\N,"1","2","5","2","1","1","4","1","1","1","3","1","1","1","0101679022010280801"
"01016790300303701101",\N,"0",\N,"0","0","40","2","0","0","3","1","4","2","5","5","5","3","4","3","3","3","7","1","2","3","0101679030030370101"
"01016790300303702101",\N,"0",\N,"0","0","50","3","1","0","3","1","2","3","4","5","1","3","4","2","2","3","1","1","4","3","0101679030030370201"
"01016790300303703101",\N,"1",\N,"0","0","100","4","2","0",\N,\N,"1","2","4","1","1","3","4","3","1","3","1","1","1","1","0101679030030370301"
"01016790300303704101",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"2","4","4","1","4","3","4","3","2","3","1","1","1","1","0101679030030370401"
"01016790300303705101","1","1","1","0","0","120","5","4","0",\N,\N,"1","2","4","1","2","1","2","1","1","2","1","1","1","1","0101679030030370501"
"01016790300303706101","1","1",\N,"0","0","60","3","3","0",\N,\N,"1","2","4","1","1","1","4","3","2","3","1","1","1","1","0101679030030370601"
"01016790300303707101",\N,"0",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","1","2","1","2","2","2","2","1","1","1","1","0101679030030370701"
"01017000010103501103","2","1",\N,"0","0","300","6","5","0",\N,\N,"1","2","5","1","1","1","2","1","1","1","1","1","1","1","0101700001010350103"
"01017000010103502103",\N,"1",\N,"0","0","100","4","3","0",\N,\N,"1","2","5","1","1","1","3","1","1","1","1","1","1","1","0101700001010350203"
"01017000010103503103",\N,"1",\N,"0","0","150","2","1","0",\N,\N,"1","2","4","2","1","1","4","2","1","2","1","1","1","1","0101700001010350303"
"01017000010103504103",\N,"1",\N,"0","0","120","3","2","0",\N,\N,"1","2","4","1","4","1","2","2","1","1","1","1","1","1","0101700001010350403"
"01017000010103505103",\N,"1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","2","4","1","2","1","1","2","1","1","1","1","0101700001010350503"
"01017000010103506103",\N,"1",\N,"0","0","200","4","3","0",\N,\N,"1","2","1","1","2","1","1","1","1","1","1","1","1","1","0101700001010350603"
"01017000010103507103",\N,"1",\N,"0","0","120","2","1","0",\N,\N,"1","2","4","2","1","1","2","1","1","1","1","1","1","1","0101700001010350703"
"01017000030102501101",\N,"1",\N,"0","0","100","1","1","0",\N,\N,"1","2","4","1","1","1","3","1","2","2","1","1","1","1","0101700003010250101"
"01017000030102502101",\N,"1",\N,"0","0","180","3","2","0",\N,\N,"1","2","1","1","1","1","2","1","1","2","1","1","1","1","0101700003010250201"
"01017000030102503101","1","1",\N,"0","0","600","4","3","0",\N,\N,"1","2","4","1","2","1","1","1","1","1","1","1","3","1","0101700003010250301"
"01017000030102504101",\N,"1",\N,"1","1","100","1","1","0",\N,\N,"1","2","1","1","2","1","6","1","1","2","1","1","1","1","0101700003010250401"
"01017000030102505101",\N,"1",\N,"0","0","150","1","1","0",\N,\N,"1","2","5","1","4","1","3","2","1","2","1","1","1","1","0101700003010250501"
"01017000030102506101",\N,"1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101700003010250601"
"01017000030102507101",\N,"1",\N,"1","1","60","1","1","0",\N,\N,"1","2","1","1","1","1","2","1","1","1","1","1","1","2","0101700003010250701"
"01017000060102701103","1","1",\N,"0","0","300","5","4","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101700006010270103"
"01017000060102702103","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","2","1","4","1","1","1","1","1","1","1","0101700006010270203"
"01017000060102703103",\N,"1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101700006010270303"
"01017000060102704103",\N,"1",\N,"0","0","300","5","4","0",\N,\N,"1","2","5","1","1","1","2","1","1","1","1","1","1","1","0101700006010270403"
"01017000060102705103","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","1","1","2","1","4","1","1","1","1","1","1","1","0101700006010270503"
"01017000060102706103","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","2","1","4","1","1","1","1","1","1","1","0101700006010270603"
"01017000060102707103",\N,"1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","2","1","4","1","1","1","1","1","1","1","0101700006010270703"
"01017090100202901101",\N,"1",\N,"0","0","600","6","4","0",\N,\N,"1","2","4","1","1","1","2","2","1","2","1","1","1","1","0101709010020290101"
"01017090100202902101","1","1",\N,"0","0","150","3","2","0",\N,\N,"1","2","5","1","2","1","1","1","1","1","1","1","1","1","0101709010020290201"
"01017090100202903101","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","2","2","1","1","1","1","0101709010020290301"
"01017090100202904101",\N,"1",\N,"0","0","150","3","2","0",\N,\N,"1","2","1","1","2","1","2","2","1","1","1","1","1","1","0101709010020290401"
"01017090100202905101","1","1",\N,"0","0","150","3","2","0",\N,\N,"1","2","4","1","1","1","2","1","1","2","1","1","1","1","0101709010020290501"
"01017090100202906101",\N,"1",\N,"0","0","100","3","3","0",\N,\N,"1","2","5","1","4","1","6","2","2","2","1","1","1","1","0101709010020290601"
"01017090100202907101","1","1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","1","1","2","2","2","2","1","1","1","1","0101709010020290701"
"01017090110202701103","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101709011020270103"
"01017090110202702103","1","1",\N,"0","0","250","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101709011020270203"
"01017090110202703103",\N,"1","1","0","0","150","4","3","0",\N,\N,"1","2","4","2","4","1","2","1","1","1","1","1","1","1","0101709011020270303"
"01017090110202704103","1","1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","1","1","1","4","1","1","1","1","1","1","1","0101709011020270403"
"01017090110202705103","1","1",\N,"0","0","300","4","3","1",\N,\N,"1","2","4","1","1","1","2","1","1","1","1","1","1","1","0101709011020270503"
"01017090110202706103","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","2","1","2","1","1","1","1","1","1","1","0101709011020270603"
"01017090110202707103",\N,"1",\N,"0","0","200","4","3","0",\N,\N,"1","2","5","1","1","1","4","1","1","2","1","1","1","1","0101709011020270703"
"01017090310103501103","1","1","1","0","0","200","6","4","1",\N,\N,"1","2","4","1","1","1","2","2","1","1","1","1","1","1","0101709031010350103"
"01017090310103502103",\N,"1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","1","1","2","2","1","2","1","1","1","1","0101709031010350203"
"01017090310103503103","1","1",\N,"0","0","350","4","3","0",\N,\N,"1","2","4","1","1","1","2","1","1","2","1","1","1","1","0101709031010350303"
"01017090310103504103","1","1",\N,"0","0","400","5","4","0",\N,\N,"1","2","4","1","1","1","4","2","2","2","1","1","1","1","0101709031010350403"
"01017090310103505103","2","1",\N,"0","0","150","5","4","0",\N,\N,"1","2","4","1","1","1","2","1","1","2","1","1","1","1","0101709031010350503"
"01017090310103506103","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","4","1","1","1","2","2","1","2","1","1","1","1","0101709031010350603"
"01017090310103507103",\N,"1",\N,"0","0","80","1","1","0",\N,\N,"2","2","4","1","1","1","2","2","2","2","1","1","1","1","0101709031010350703"
"01017090640202601102",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","1","1","1","3","2","2","3","1","1","1","1","0101709064020260102"
"01017090640202602102","1","1",\N,"0","0","200","4","3","1",\N,\N,"1","2","4","2","1","1","2","1","1","1","1","1","1","1","0101709064020260202"
"01017090640202603102",\N,"1",\N,"0","0","300","4","3","0",\N,\N,"1","2","5","1","1","1","2","2","2","2","1","1","1","1","0101709064020260302"
"01017090640202604102",\N,"1",\N,"0","0","100","4","3","0",\N,\N,"2","2","4","1","5","1","2","2","2","2","1","1","1","1","0101709064020260402"
"01017090640202605102",\N,"1",\N,"0","0","30","2","1","0",\N,\N,"2","2","5","1","1","1","3","2","2","2","1","1","1","1","0101709064020260502"
"01017090640202606102","1","1",\N,"0","0","80","4","3","0",\N,\N,"1","2","4","2","1","1","2","2","2","2","1","1","1","1","0101709064020260602"
"01017090640202607102","1","1",\N,"0","0","100","5","3","0",\N,\N,"1","2","4","2","1","1","2","2","2","3","1","1","1","1","0101709064020260702"
"01017190060202501101",\N,"1",\N,"0","0","50","1","1","0","2",\N,"2","2","5","5","4","1","2","2","2","2","1","1","1","3","0101719006020250101"
"01017190060202502101",\N,"0",\N,"1","1","80","1","1","0",\N,\N,"2","2","1","2","1","3","4","1","1","2","1","1","4","2","0101719006020250201"
"01017190060202503101","1","1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","2","1","1","2","1","1","2","1","1","1","1","0101719006020250301"
"01017190060202504101",\N,"1",\N,"0","0","80","5","4","0",\N,\N,"1","2","4","2","1","1","2","1","1","1","1","1","1","1","0101719006020250401"
"01017190060202505101",\N,"1",\N,"0","0","120","4","3","0",\N,\N,"1","2","4","2","4","1","2","2","2","2","1","1","1","1","0101719006020250501"
"01017190060202506101","1","1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","2","1","3","2","1","1","2","1","1","1","1","0101719006020250601"
"01017190060202507101",\N,"1",\N,"0","0","60","1","1","0","2",\N,"2","2","5","5","4","1","2","2","2","2","3","1","1","3","0101719006020250701"
"01017190130202601102","1","1",\N,"0","0","300","4","3","0",\N,\N,"1","2","4","2","2","1","4","2","2","2","1","1","1","1","0101719013020260102"
"01017190130202602102",\N,"1",\N,"0","0","60","3","1","0",\N,\N,"1","4","5","2","5","3","2","2","2","1","1","1","1","1","0101719013020260202"
"01017190130202603102",\N,"1",\N,"0","0","80","3","2","0",\N,\N,"1","4","4","2","4","1","2","2","2","2","1","1","1","1","0101719013020260302"
"01017190130202604102",\N,"1",\N,"0","0","30","2","1","0","3","2","2","4","5","5","7","3","4","3","3","3","1","1","1","1","0101719013020260402"
"01017190130202605102",\N,"1",\N,"0","0","40","4","3","0",\N,\N,"2","4","5","2","1","1","4","2","2","2","1","1","1","1","0101719013020260502"
"01017190130202606102","1","1",\N,"0","0","200","4","3","0",\N,\N,"1","2","3","2","2","1","2","1","2","1","1","1","1","1","0101719013020260602"
"01017190130202607102",\N,"1",\N,"0","0","80","5","3","0",\N,\N,"1","4","4","2","4","1","2","2","2","2","1","1","1","1","0101719013020260702"
"01025000040103703101",\N,"1",\N,"0","0","160","2","1","0",\N,\N,"1","2","5","1","2","3","2","2","3","2","1","1","1","1","0102500004010370301"
"01025000040103706101",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"1","2","1","1","1","1","2","1","1","1","1","1","1","1","0102500004010370601"
"01025000040103707101","1","1",\N,"0","0","200","7","6","0",\N,\N,"1","2","5","1","2","3","4","1","2","1","1","1","1","1","0102500004010370701"
"01025000040103708101",\N,"1",\N,"0","0","100","2","1","0",\N,\N,"2","2","5","1","2","1","1","2","2","1","1","1","1","1","0102500004010370801"
"01025000090302601102",\N,"1",\N,"0","0","200","6","5","1",\N,\N,"1","2","4","1","1","1","2","2","1","2","1","1","1","1","0102500009030260102"
"01025000090302602102",\N,"1",\N,"0","0","100","3","1","1",\N,\N,"1","2","4","1","1","3","2","2","2","2","1","1","1","1","0102500009030260202"
"01025000090302603102",\N,"1",\N,"0","0","100","6","3","0",\N,\N,"1","2","4","1","4","3","2","3","3","3","1","1","1","1","0102500009030260302"
"01025000090302604102",\N,"1",\N,"0","0","100","2","1","0",\N,\N,"1","2","5","1","4","1","2","2","2","3","1","1","1","1","0102500009030260402"
"01025000090302606102",\N,"1",\N,"0","0","150","4","3","0",\N,\N,"1","2","4","1","1","1","2","2","2","2","1","1","1","1","0102500009030260602"
"01025000090302607102",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","1","4","3","2","2","2","2","1","1","1","1","0102500009030260702"
"01025000090302609102","1","1",\N,"0","0","150","4","3","0",\N,\N,"1","2","5","1","2","1","3","2","1","2","1","1","1","1","0102500009030260902"
"01025090140104101102","1","1",\N,"0","0","100","3","2","0",\N,\N,"1","2","4","2","2","1","2","2","2","2","3","1","1","1","0102509014010410102"
"01025090140104103102",\N,"1",\N,"0","0","50","2","2","0",\N,\N,"1","4","4","2","4","1","2","2","2","2","3","1","1","1","0102509014010410302"
"01025090140104104102",\N,"1",\N,"0","0","100","2","2","0",\N,\N,"1","4","4","2","4","1","3","2","2","2","1","1","1","1","0102509014010410402"
"01025090140104107102",\N,"1",\N,"0","0","100","3","2","0",\N,\N,"1","4","4","2","4","1","2","2","2","3","3","1","1","1","0102509014010410702"
